"PVWatts Hourly PV Performance Data"
"Requested Location","qatar"
"Location","ABU DHABI, UNITED ARAB EMIRATES"
"Latitude (DD)","24.43"
"Longitude (DD)","54.65"
"Elevation (m)","27"
"DC System Size (kW)","8"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (kW/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","16","7","195","128","31","2.6","0.25","175.937","34.789","1087.485","1017.242"
"8","16","8","331","219","33","2.6","0.25","382.001","41.303","2438.405","2320.294"
"8","16","9","414","281","35.2","2.1","0.25","574.663","48.889","3541.924","3384.711"
"8","16","10","501","317","37","3.1","0.25","752.204","51.926","4555.498","4362.37"
"8","16","11","585","311","38","3.6","0.25","876.683","54.054","5244.215","5026.684"
"8","16","12","579","353","38.8","2.6","0.25","929.793","58.889","5433.518","5209.279"
"8","16","13","662","282","39","4.1","0.25","916.735","54.603","5477.27","5251.48"
"8","16","14","733","186","38","5.7","0.25","814.59","49.318","5015.701","4806.266"
"8","16","15","682","159","37.1","6.2","0.25","633.878","45.444","3997.509","3824.153"
"8","16","16","515","150","37","6.7","0.25","398.152","41.976","2541.663","2419.894"
"8","16","17","216","117","36","7.2","0.25","163.436","37.914","977.195","910.861"
"8","16","18","0","20","34.2","5.1","0.25","18.516","34.468","94.569","59.509"
"8","16","19","0","0","34","4.1","0.25","0","34","0","0"
"8","16","20","0","0","33","2.6","0.25","0","33","0","0"
"8","16","21","0","0","31.9","2.6","0.25","0","31.9","0","0"
"8","16","22","0","0","31","2.1","0.25","0","31","0","0"
"8","16","23","0","0","31","2.1","0.25","0","31","0","0"
"8","17","0","0","0","30.2","2.1","0.25","0","30.2","0","0"
"8","17","1","0","0","30","2.1","0.25","0","30","0","0"
"8","17","2","0","0","29","1.5","0.25","0","29","0","0"
"8","17","3","0","0","29.5","2.1","0.25","0","29.5","0","0"
"8","17","4","0","0","29","1","0.25","0","29","0","0"
"8","17","5","0","0","29","1.5","0.25","0","0","0","0"
"8","17","6","0","32","29","3.1","0.25","29.414","29.577","167.69","130.04"
"8","17","7","267","120","31","4.6","0.25","189.68","33.993","1168.493","1095.38"
"8","17","8","512","171","33.9","6.2","0.25","434.294","39.629","2811.956","2680.608"
"8","17","9","683","180","36.8","5.1","0.25","674.129","46.883","4219.416","4038.197"
"8","17","10","793","166","39","5.1","0.25","859.792","51.838","5236.755","5019.487"
"8","17","11","870","135","41","3.6","0.25","971.757","58.824","5719.853","5485.467"
"8","17","12","878","138","42.5","2.6","0.25","1006.305","64.281","5772.134","5535.896"
"8","17","13","864","136","43","3.6","0.25","958.577","60.584","5602.101","5371.888"
"8","17","14","765","176","41","5.7","0.25","830.293","52.538","5045.77","4835.269"
"8","17","15","694","153","38.5","6.7","0.25","636.43","46.444","3998.621","3825.226"
"8","17","16","508","151","37","8.2","0.25","395.577","41.278","2532.132","2410.7"
"8","17","17","204","117","36","7.7","0.25","160.318","37.79","960.013","894.288"
"8","17","18","0","19","34.9","7.2","0.25","17.587","35.102","89.613","54.729"
"8","17","19","0","0","34","6.2","0.25","0","34","0","0"
"8","17","20","0","0","33.4","4.6","0.25","0","33.4","0","0"
"8","17","21","0","0","32.8","3.1","0.25","0","32.8","0","0"
"8","17","22","0","0","32","4.6","0.25","0","32","0","0"
"8","17","23","0","0","32","4.6","0.25","0","32","0","0"
"8","18","0","0","0","31.3","4.6","0.25","0","31.3","0","0"
"8","18","1","0","0","31","3.1","0.25","0","31","0","0"
"8","18","2","0","0","30","2.6","0.25","0","30","0","0"
"8","18","3","0","0","29.7","3.1","0.25","0","29.7","0","0"
"8","18","4","0","0","29","2.6","0.25","0","29","0","0"
"8","18","5","0","0","28","3.6","0.25","0","0","0","0"
"8","18","6","0","32","29","4.1","0.25","29.397","29.495","167.289","129.652"
"8","18","7","241","134","33","4.6","0.25","195.388","36.088","1201.449","1127.168"
"8","18","8","505","184","37","7.2","0.25","443.72","42.275","2841.597","2709.199"
"8","18","9","659","209","38.2","8.2","0.25","685.746","45.601","4311.45","4126.97"
"8","18","10","768","201","41","8.2","0.25","875.748","50.435","5359.637","5138.015"
"8","18","11","851","165","43","7.2","0.25","989.702","54.706","5923.45","5681.85"
"8","18","12","855","173","43.6","5.7","0.25","1025.284","57.827","6043.133","5797.292"
"8","18","13","840","171","44","3.1","0.25","976.227","63.385","5628.208","5397.07"
"8","18","14","804","160","45","5.7","0.25","848.35","56.791","5064.993","4853.811"
"8","18","15","669","176","39.4","7.7","0.25","641.603","46.655","4024.856","3850.531"
"8","18","16","510","150","37","7.2","0.25","395.468","41.699","2527.205","2405.948"
"8","18","17","209","116","36","6.2","0.25","160.562","38.086","958.841","893.157"
"8","18","18","0","19","34.5","6.2","0.25","17.588","34.723","88.362","53.523"
"8","18","19","0","0","34","4.6","0.25","0","34","0","0"
"8","18","20","0","0","33","4.6","0.25","0","33","0","0"
"8","18","21","0","0","32.2","3.1","0.25","0","32.2","0","0"
"8","18","22","0","0","31","2.1","0.25","0","31","0","0"
"8","18","23","0","0","31","1","0.25","0","31","0","0"
"8","19","0","0","0","30.6","1.5","0.25","0","30.6","0","0"
"8","19","1","0","0","30","0.5","0.25","0","30","0","0"
"8","19","2","0","0","30","0.5","0.25","0","30","0","0"
"8","19","3","0","0","29.5","1","0.25","0","29.5","0","0"
"8","19","4","0","0","29","0.5","0.25","0","29","0","0"
"8","19","5","0","0","30","1.5","0.25","0","0","0","0"
"8","19","6","0","15","30","2.6","0.25","13.871","30.297","75.386","41.006"
"8","19","7","0","104","31","3.1","0.25","96.122","32.917","605.554","552.388"
"8","19","8","180","343","33.2","5.1","0.25","418.32","39.456","2680.69","2553.994"
"8","19","9","624","205","35.5","5.1","0.25","657.755","45.335","4138.658","3960.3"
"8","19","10","680","232","38","4.1","0.25","830.419","52.152","5041.378","4831.034"
"8","19","11","695","252","39","4.1","0.25","929.484","54.822","5550.53","5322.144"
"8","19","12","644","299","40.8","3.6","0.25","944.193","58.09","5545.351","5317.149"
"8","19","13","691","250","41","5.7","0.25","915.882","53.705","5498.878","5272.322"
"8","19","14","680","215","39","4.6","0.25","799.137","51.721","4867.645","4663.456"
"8","19","15","633","179","38.5","5.1","0.25","619.696","47.772","3867.308","3698.565"
"8","19","16","460","162","38","5.1","0.25","382.413","43.729","2419.27","2301.837"
"8","19","17","169","117","36","5.1","0.25","150.693","38.23","903.466","839.744"
"8","19","18","0","17","34.6","4.1","0.25","15.732","34.858","76.907","42.474"
"8","19","19","0","0","34","3.6","0.25","0","34","0","0"
"8","19","20","0","0","33","3.6","0.25","0","33","0","0"
"8","19","21","0","0","32.7","3.6","0.25","0","32.7","0","0"
"8","19","22","0","0","32","3.6","0.25","0","32","0","0"
"8","19","23","0","0","32","1.5","0.25","0","32","0","0"
"8","20","0","0","0","31.7","3.1","0.25","0","31.7","0","0"
"8","20","1","0","0","32","2.1","0.25","0","32","0","0"
"8","20","2","0","0","30","2.1","0.25","0","30","0","0"
"8","20","3","0","0","31","3.6","0.25","0","31","0","0"
"8","20","4","0","0","29.5","3.3","0.25","0","29.5","0","0"
"8","20","5","0","0","28","3.1","0.25","0","0","0","0"
"8","20","6","0","29","28.4","3.1","0.25","26.785","28.925","151.393","114.32"
"8","20","7","231","126","31","3.6","0.25","185.875","34.387","1149.397","1076.961"
"8","20","8","479","182","34","4.1","0.25","429.784","41.359","2760.727","2631.195"
"8","20","9","665","188","36","4.1","0.25","672.051","47.479","4195.118","4014.76"
"8","20","10","770","179","38","3.6","0.25","855.743","53.707","5169.608","4954.719"
"8","20","11","833","159","39","3.1","0.25","968.694","58.234","5713.011","5478.868"
"8","20","12","835","168","36","4.1","0.25","1002.488","53.072","6033.726","5788.219"
"8","20","13","819","165","40","5.1","0.25","951.698","54.198","5714.307","5480.118"
"8","20","14","732","193","39","3.6","0.25","822.232","54.093","4962.15","4754.613"
"8","20","15","653","170","39.4","4.1","0.25","624.853","50.078","3864.145","3695.515"
"8","20","16","493","153","37.7","5.1","0.25","389.741","43.54","2470.191","2350.953"
"8","20","17","199","114","36","4.1","0.25","156.021","38.632","928.811","864.191"
"8","20","18","0","18","35","3.6","0.25","16.661","35.294","81.882","47.272"
"8","20","19","0","0","34","3.6","0.25","0","34","0","0"
"8","20","20","0","0","33","3.6","0.25","0","33","0","0"
"8","20","21","0","0","32.6","2.1","0.25","0","32.6","0","0"
"8","20","22","0","0","31","2.1","0.25","0","31","0","0"
"8","20","23","0","0","30","2.6","0.25","0","30","0","0"
"8","21","0","0","0","30","3.1","0.25","0","30","0","0"
"8","21","1","0","0","30","2.1","0.25","0","30","0","0"
"8","21","2","0","0","29","2.6","0.25","0","29","0","0"
"8","21","3","0","0","28","2.6","0.25","0","28","0","0"
"8","21","4","0","0","27","3.1","0.25","0","27","0","0"
"8","21","5","0","0","27","1.5","0.25","0","0","0","0"
"8","21","6","0","29","27.1","0","0.25","26.77","28.176","151.461","114.385"
"8","21","7","255","123","29","0","0.25","190.485","36.71","1164.046","1091.091"
"8","21","8","516","169","33","1","0.25","437.61","46.39","2756.03","2626.664"
"8","21","9","683","180","35","1.5","0.25","678.38","53.372","4132.059","3953.935"
"8","21","10","772","190","40","1.5","0.25","869.178","63.495","5029.243","4819.328"
"8","21","11","883","126","41.1","2.5","0.25","979.925","62.71","5671.743","5439.062"
"8","21","12","837","186","42.3","3.6","0.25","1022.956","61.051","5944.266","5701.929"
"8","21","13","859","157","43","3.1","0.25","976.249","62.389","5657.405","5425.232"
"8","21","14","800","168","45","2.1","0.25","853.673","65.339","4907.639","4702.033"
"8","21","15","687","174","44.7","2.6","0.25","652.224","58.865","3885.194","3715.818"
"8","21","16","506","157","40","6.2","0.25","399.663","45.268","2516.22","2395.351"
"8","21","17","212","112","39","4.9","0.25","157.283","41.381","922.073","857.692"
"8","21","18","0","18","36.6","3.6","0.25","16.662","36.892","79.16","44.646"
"8","21","19","0","0","35","3.1","0.25","0","35","0","0"
"8","21","20","0","0","33","2.6","0.25","0","33","0","0"
"8","21","21","0","0","32.1","0.5","0.25","0","32.1","0","0"
"8","21","22","0","0","31.5","0","0.25","0","31.5","0","0"
"8","21","23","0","0","31","0.5","0.25","0","31","0","0"
"8","22","0","0","0","29.4","2.1","0.25","0","29.4","0","0"
